order_id,date,region,country,product_category,product_name,units_sold,unit_price,discount_pct,revenue,sales_rep,customer_segment
ORD-00236,2023-11-25,North America,UNITED STATES,Hardware,RAM 32GB,20,2579.92,0.0613,48435.42,Jack Wilson,SMB
ORD-00486,2024-07-04,LATIN AMERICA,brazil,Software,Security Suite,1711,922.29,0.1493,1342437.09,David Lee,SMB
ORD-01144,2023-04-25,middle east,Saudi Arabia,Hardware,SSD 2TB,13,1345.83,0.016,17215.86,Frank Brown,Enterprise
ORD-00922,2024-06-18,middle east,uae,Accessories,Desk Mat XL,5,1276.76,,3588.33,Grace Kim,SMB
ORD-00156,2023-12-28,ASIA PACIFIC,South Korea,Services,Support Plan,6,$1061.12,0.3915,3874.15,Jack Wilson,Government
ORD-00841,2024-02-02,Asia pacific,australia,Services,Audit Report,11,939.28,0.0854,9449.72,Grace Kim,Startup
ORD-00601,2023-10-10,ASIA PACIFIC,Japan,Electronics,Webcam HD,22,872.22,,,Bob Smith,SMB
ORD-00882,2024-06-07,north america,UNITED STATES,Services,Training Bundle,7,257.01,0.2779,1299.11,Carol White,SMB
ORD-00249,2024-06-24,EUROPE,SPAIN,Software,Security Suite,50,1378.07,0.3882,,Frank Brown,Education
ORD-00442,2024-09-11,europe,Germany,Electronics,Wireless Headphones,11,947.3,,7088.93,Grace Kim,Startup
ORD-00985,2024-04-08,ASIA PACIFIC,Japan,Electronics,Wireless Headphones,4575,$569.21,0.2978,1828624.12,Frank Brown,Startup
ORD-00337,2024-05-02,north america,canada,Accessories,Mouse Ergonomic,6,2142.96,0.2872,9165.01,Frank Brown,Education
ORD-00543,2023-02-24,north america,canada,Accessories,Cable Kit,18,$2558.98,0.4055,27383.64,Alice Johnson,Education
ORD-00118,2023-05-27,middle east,UAE,Software,Security Suite,4,933.85,0.0027,3725.31,Jack Wilson,Government
ORD-00730,2023-05-22,middle east,uae,Services,Training Bundle,6,1430.92,0.2726,6245.11,Iris Chen,Government
ORD-00629,2023-12-26,middle east,UAE,Electronics,Laptop Pro 15,12,624.14,0.0832,6866.54,Alice Johnson,Enterprise
ORD-00893,2024-05-21,Asia pacific,australia,Electronics,USB Hub,28,2917.69,0.3665,51753.99,Iris Chen,Education
ORD-00165,2024-10-17,North America,United States,Services,Integration Service,26,1040.09,0.3511,17547.77,Jack Wilson,SMB
ORD-00292,2023-09-13,north america,mexico,Hardware,Network Switch,8,1219.12,0.3366,6470.11,Bob Smith,Government
ORD-01045,2023-04-22,north america,mexico,Accessories,Cable Kit,10,2350.0,0.3386,15542.9,Iris Chen,Government
ORD-00382,2024-09-25,europe,Germany,Hardware,Network Switch,7,1993.36,0.1321,12110.26,Iris Chen,Government
ORD-00818,2024-02-09,LATIN AMERICA,Brazil,Electronics,USB Hub,24,1129.02,0.1871,,Frank Brown,Government
ORD-00201,2023-12-19,middle east,UAE,Services,Training Bundle,16,2239.95,0.0204,,Bob Smith,Education
ORD-00597,2024-12-27,North America,UNITED STATES,Accessories,Keyboard Mechanical,9,534.04,0.0302,4661.21,David Lee,SMB
ORD-00986,2023-02-24,EUROPE,SPAIN,Electronics,4K Monitor,4,460.34,0.2286,1420.43,Henry Davis,Startup
ORD-01141,2024-11-21,ASIA PACIFIC,australia,Accessories,Desk Mat XL,9,544.72,0.3418,3226.81,Bob Smith,SMB
ORD-01007,2024-07-26,North America,canada,Hardware,RAM 32GB,24,1404.98,0.2076,,Alice Johnson,Government
ORD-00697,2024-09-25,Asia pacific,INDIA,Services,Integration Service,15,2897.74,0.219,33947.02,Jack Wilson,Startup
ORD-00506,2024-12-25,middle east,ISRAEL,Software,CRM Suite,8,2121.61,0.0384,16321.12,Grace Kim,Education
ORD-00349,2023-07-30,north america,United States,Electronics,Webcam HD,6,379.54,0.3158,1558.09,Alice Johnson,Startup
ORD-00993,2023-01-18,north america,canada,Hardware,RAM 32GB,9,1470.03,0.0492,12579.34,Jack Wilson,Startup
ORD-00341,2024-02-24,europe,SPAIN,Hardware,RAM 32GB,6,2564.17,0.0901,,Jack Wilson,Government
ORD-00616,2023-07-24,north america,UNITED STATES,Hardware,RAM 32GB,13,1391.73,0.4117,10643.81,Carol White,Government
ORD-00155,2023-12-02,europe,Germany,Services,Audit Report,15,549.55,0.0462,7862.41,Eva Martinez,Startup
ORD-01145,2023-10-09,europe,France,Software,CRM Suite,10,386.89,0.2221,3009.62,Frank Brown,Government
ORD-00768,2023-07-19,europe,France,Electronics,4K Monitor,3731,$99.74,0.1308,323455.34,Jack Wilson,Startup
ORD-01036,2023-08-21,North America,mexico,Software,Security Suite,42,183.18,0.2649,5655.54,Grace Kim,Education
ORD-00288,2023-11-19,europe,Germany,Accessories,Docking Station,19,1990.7,0.1313,32857.1,Grace Kim,Startup
ORD-00323,2023-04-14,Asia pacific,China,Accessories,Docking Station,6,$2894.84,0.0475,16544.01,Eva Martinez,Education
ORD-00826,2023-08-06,Asia pacific,australia,Software,Analytics Dashboard,38,554.12,0.2028,16786.29,Carol White,SMB
ORD-00825,2023-10-23,north america,Canada,Services,Consulting Package,8,2323.48,0.1876,15100.76,Grace Kim,SMB
ORD-00802,2023-08-14,LATIN AMERICA,Brazil,Electronics,Webcam HD,919,1017.97,0.301,,Bob Smith,SMB
ORD-00083,2024-01-28,middle east,uae,Hardware,RAM 32GB,39,2940.92,0.2481,86239.83,David Lee,Education
ORD-00799,2024-11-24,EUROPE,France,Hardware,Server Rack,12,$1178.63,0.3436,9283.83,Eva Martinez,SMB
ORD-00465,2024-06-20,North America,canada,Software,Security Suite,11,1978.28,,,Henry Davis,Education
ORD-01027,2023-03-10,LATIN AMERICA,Argentina,Accessories,Cable Kit,12,1075.88,0.384,7952.9,Henry Davis,Government
ORD-00762,2023-09-06,LATIN AMERICA,brazil,Software,Cloud Storage,13,1268.8,,13193.87,Carol White,Enterprise
ORD-00390,2023-10-30,north america,UNITED STATES,Software,Cloud Storage,7,2242.78,0.3823,9697.56,Carol White,Startup
ORD-00885,2023-12-11,LATIN AMERICA,Brazil,Electronics,Webcam HD,21,926.26,0.1041,17426.56,Grace Kim,Government
ORD-00334,2024-05-08,EUROPE,Germany,Accessories,Desk Mat XL,7,1785.37,0.308,8648.33,Bob Smith,Startup
ORD-00011,2023-01-12,EUROPE,italy,Services,Audit Report,8,1592.04,0.3874,7802.27,Bob Smith,Education
ORD-00471,2024-12-20,Asia pacific,South Korea,Accessories,Cable Kit,9,2301.18,0.3035,14424.95,Grace Kim,Enterprise
ORD-00033,2023-06-16,EUROPE,UK,Accessories,Cable Kit,12,2250.93,0.1065,24134.47,Carol White,Government
ORD-01150,2024-04-18,middle east,ISRAEL,Electronics,Webcam HD,6,2348.32,0.1236,12348.41,Jack Wilson,Startup
ORD-00414,2024-07-10,EUROPE,italy,Software,Security Suite,33,705.2,0.1275,20304.47,Grace Kim,Startup
ORD-00581,2023-08-30,Asia pacific,INDIA,Accessories,Keyboard Mechanical,15,2349.91,0.0021,35174.63,David Lee,Enterprise
ORD-00383,2023-02-10,north america,United States,Hardware,RAM 32GB,2,1930.36,0.1097,3437.2,Frank Brown,Government
ORD-00829,2024-01-20,north america,mexico,Electronics,USB Hub,8,135.15,0.3563,,Jack Wilson,Education
ORD-00898,2023-12-31,middle east,Saudi Arabia,Services,Audit Report,13,2955.92,,38246.35,David Lee,Startup
ORD-00810,2023-01-25,Asia pacific,australia,Hardware,Server Rack,5,2932.92,0.1298,12761.13,David Lee,Startup
ORD-00841,2024-02-02,Asia pacific,australia,Services,Audit Report,11,939.28,0.0854,9449.72,Grace Kim,Startup
ORD-01143,2023-12-12,north america,United States,Services,Integration Service,10,2668.6,0.1135,23657.14,Eva Martinez,Enterprise
ORD-00379,2024-04-22,north america,UNITED STATES,Hardware,GPU Unit,70,491.17,0.0025,34295.95,Carol White,Enterprise
ORD-00090,2023-02-27,EUROPE,germany,Electronics,Webcam HD,18,$905.39,0.146,13917.66,Eva Martinez,Startup
ORD-00798,2023-06-15,EUROPE,Germany,Accessories,Mouse Ergonomic,21,1318.78,0.1256,24215.97,Carol White,Enterprise
ORD-00602,2023-05-16,ASIA PACIFIC,China,Software,Cloud Storage,5,77.83,,269.64,Henry Davis,Startup
ORD-00214,2023-11-26,EUROPE,germany,Services,Support Plan,20,2114.26,,37731.08,Eva Martinez,Government
ORD-00333,2024-06-17,middle east,ISRAEL,Services,Integration Service,12,1382.39,0.136,14332.62,Jack Wilson,Government
ORD-00134,2024-11-03,north america,mexico,Electronics,4K Monitor,17,2038.34,0.3257,,Jack Wilson,SMB
ORD-00347,2023-05-15,ASIA PACIFIC,australia,Software,Analytics Dashboard,3,2755.42,0.1028,7416.49,David Lee,Enterprise
ORD-00862,2023-03-21,Asia pacific,INDIA,Software,Security Suite,3,$1306.54,0.2716,2855.05,Eva Martinez,Enterprise
ORD-00008,2024-08-03,North America,United States,Software,CRM Suite,22,$1209.47,0.4109,15674.97,Frank Brown,SMB
ORD-01135,2024-09-15,europe,SPAIN,Electronics,4K Monitor,10,2223.87,0.0998,,Carol White,SMB
ORD-00321,2024-02-02,europe,France,Software,Cloud Storage,13,2733.3,0.0302,,Iris Chen,Government
ORD-01048,2024-08-05,middle east,ISRAEL,Hardware,SSD 2TB,3,2432.67,0.0559,6890.05,Frank Brown,Startup
ORD-00188,2023-05-21,north america,canada,Software,Analytics Dashboard,11,1245.76,0.0452,13083.97,Alice Johnson,Education
ORD-00982,2023-12-15,ASIA PACIFIC,Japan,Software,CRM Suite,17,1409.76,0.2194,18707.8,David Lee,Education
ORD-00553,2023-10-21,ASIA PACIFIC,South Korea,Software,Cloud Storage,31,2971.18,0.2809,66233.84,Henry Davis,Enterprise
ORD-00305,2024-05-13,EUROPE,UK,Hardware,SSD 2TB,11,480.93,0.3563,,Frank Brown,SMB
ORD-00032,2024-01-02,Asia pacific,INDIA,Software,CRM Suite,53,2697.94,0.3873,87610.48,David Lee,SMB
ORD-00838,2023-12-07,middle east,turkey,Electronics,Wireless Headphones,5,1904.3,0.358,6112.8,David Lee,Education
ORD-00685,2024-04-09,North America,canada,Electronics,4K Monitor,4,252.37,0.2968,709.87,Eva Martinez,Education
ORD-00816,2023-06-29,north america,UNITED STATES,Services,Consulting Package,3,2765.37,0.0688,7725.34,Eva Martinez,Government
ORD-00241,2023-04-22,europe,SPAIN,Electronics,4K Monitor,6,2438.76,0.4115,8611.26,David Lee,Startup
ORD-01003,2023-08-13,Asia pacific,Japan,Hardware,Network Switch,12,598.2,,6917.82,Alice Johnson,Government
ORD-00175,2024-02-17,ASIA PACIFIC,australia,Accessories,Keyboard Mechanical,15,1298.46,0.3274,13100.16,Frank Brown,Enterprise
ORD-00246,2023-09-07,north america,United States,Electronics,4K Monitor,9,2034.64,0.4428,10203.31,Iris Chen,SMB
ORD-00057,2024-10-04,north america,mexico,Accessories,Cable Kit,6,$2147.88,0.3108,8881.91,David Lee,Enterprise
ORD-00631,2024-07-04,EUROPE,SPAIN,Electronics,USB Hub,3,582.72,0.4057,1038.93,Alice Johnson,Enterprise
ORD-00584,2023-01-30,North America,canada,Services,Consulting Package,74,166.84,0.0711,11468.35,Henry Davis,Education
ORD-01029,2023-06-11,North America,United States,Software,Security Suite,19,761.62,0.0306,14027.97,Eva Martinez,Enterprise
ORD-00146,2024-03-09,north america,United States,Electronics,4K Monitor,22,457.05,0.274,7300.0,Bob Smith,Startup
ORD-00091,2023-03-22,North America,UNITED STATES,Software,Analytics Dashboard,13,1702.11,0.0765,,Jack Wilson,Government
ORD-01118,2023-01-04,north america,mexico,Accessories,Mouse Ergonomic,11,1233.65,0.379,8427.06,Eva Martinez,Startup
ORD-00393,2024-07-16,EUROPE,France,Accessories,Keyboard Mechanical,4,2797.78,0.2076,8867.84,Bob Smith,Startup
ORD-00683,2023-08-06,LATIN AMERICA,CHILE,Software,Analytics Dashboard,8,2469.48,0.2984,13860.7,Jack Wilson,Enterprise
ORD-00311,2024-01-20,ASIA PACIFIC,Japan,Electronics,4K Monitor,2939,$2855.46,0.0765,7750193.87,Carol White,Enterprise
ORD-00360,2024-05-08,LATIN AMERICA,CHILE,Accessories,Docking Station,6,1858.52,0.327,7504.7,Frank Brown,Government
ORD-00094,2023-01-23,europe,italy,Electronics,Wireless Headphones,9,1083.28,0.3147,6681.35,Grace Kim,Startup
ORD-00957,2023-03-22,EUROPE,Germany,Services,Consulting Package,16,$1783.92,0.3184,19454.72,Jack Wilson,Government
ORD-01028,2023-02-22,europe,Germany,Accessories,Keyboard Mechanical,13,$1556.56,0.2244,15694.48,Jack Wilson,Education
ORD-00377,2024-10-10,north america,United States,Hardware,Network Switch,24,2344.96,0.3735,35258.82,Frank Brown,Education
ORD-00244,2023-05-26,Asia pacific,australia,Electronics,Webcam HD,24,1253.76,0.0522,28519.53,Frank Brown,Startup
ORD-01080,2024-02-12,North America,Canada,Services,Consulting Package,24,2869.37,0.1564,58094.41,Carol White,Government
ORD-00088,2024-10-27,europe,germany,Software,CRM Suite,15,2907.91,0.3117,30022.72,Bob Smith,Startup
ORD-00215,2024-04-25,ASIA PACIFIC,South Korea,Hardware,SSD 2TB,9,1543.31,0.0444,13273.08,Frank Brown,SMB
ORD-00445,2023-10-18,EUROPE,UK,Accessories,Mouse Ergonomic,4,2795.44,0.1032,10027.8,Henry Davis,SMB
ORD-00174,2023-02-21,ASIA PACIFIC,Japan,Electronics,Webcam HD,16,2900.38,0.1588,39036.79,Eva Martinez,Government
ORD-00426,2024-04-16,ASIA PACIFIC,INDIA,Accessories,Cable Kit,36,2274.84,0.2065,64983.08,Jack Wilson,Enterprise
ORD-00144,2023-11-23,europe,Germany,Services,Audit Report,14,$1164.63,0.101,14658.03,Bob Smith,Startup
ORD-00119,2024-01-14,EUROPE,France,Electronics,Laptop Pro 15,30,653.24,0.1534,16590.99,Eva Martinez,Startup
ORD-00120,2024-03-10,EUROPE,Germany,Software,Analytics Dashboard,22,$158.78,0.1994,,Henry Davis,Education
ORD-00916,2023-04-23,LATIN AMERICA,CHILE,Electronics,Wireless Headphones,15,61.28,0.4309,523.12,Alice Johnson,Startup
ORD-00875,2023-04-20,north america,UNITED STATES,Accessories,Cable Kit,11,27.6,0.1343,262.83,Alice Johnson,Startup
ORD-00001,2023-03-31,EUROPE,Germany,Hardware,Network Switch,18,2212.04,0.4015,23830.31,Jack Wilson,Government
ORD-00395,2024-08-21,middle east,uae,Electronics,Wireless Headphones,31,1357.42,0.1376,36289.81,Carol White,Education
ORD-00402,2024-01-05,north america,Canada,Services,Support Plan,7,$1114.6,0.093,7076.6,Grace Kim,Government
ORD-00405,2023-08-24,North America,mexico,Services,Integration Service,8,29.72,0.198,190.68,Bob Smith,Education
ORD-00843,2024-12-20,LATIN AMERICA,colombia,Services,Support Plan,4,446.14,0.3606,1141.05,Alice Johnson,Education
ORD-00854,2024-06-26,North America,United States,Accessories,Mouse Ergonomic,31,2105.21,0.3679,,Henry Davis,Enterprise
ORD-00163,2024-04-23,LATIN AMERICA,Brazil,Software,Analytics Dashboard,30,1487.12,0.2575,33125.6,Iris Chen,SMB
ORD-00115,2023-02-22,North America,United States,Services,Training Bundle,10,2823.97,0.4121,16602.12,Eva Martinez,Education
ORD-00671,2024-09-06,LATIN AMERICA,Brazil,Services,Support Plan,33,$2556.96,0.2781,60913.69,Eva Martinez,SMB
ORD-00151,2024-04-20,North America,Canada,Electronics,4K Monitor,14,2442.38,0.3506,22205.14,Henry Davis,SMB
ORD-00324,2024-02-17,North America,UNITED STATES,Hardware,RAM 32GB,64,1720.34,0.0775,101568.87,Carol White,Education
ORD-00792,2023-10-22,LATIN AMERICA,brazil,Hardware,GPU Unit,14,1386.0,0.3318,,Henry Davis,Startup
ORD-00124,2024-12-27,EUROPE,italy,Electronics,Webcam HD,1437,2587.7,0.258,2759145.48,Grace Kim,Startup
ORD-00369,2023-02-19,EUROPE,italy,Services,Audit Report,13,412.55,0.2387,4082.97,Iris Chen,Government
ORD-00544,2024-01-27,North America,United States,Hardware,Server Rack,38,2109.63,0.1432,68686.18,Grace Kim,Government
ORD-00478,2023-12-09,EUROPE,SPAIN,Hardware,Server Rack,15,$1733.08,0.0252,25341.1,Frank Brown,Government
ORD-01132,2023-07-28,ASIA PACIFIC,Japan,Software,Analytics Dashboard,17,$910.82,0.1063,13838.0,Grace Kim,Enterprise
ORD-00533,2024-04-21,North America,mexico,Hardware,Network Switch,11,2015.89,0.4382,12457.8,Jack Wilson,SMB
ORD-00626,2023-05-12,ASIA PACIFIC,South Korea,Accessories,Desk Mat XL,8,921.0,0.0534,6974.55,Carol White,SMB
ORD-00977,2023-06-24,LATIN AMERICA,Brazil,Electronics,Wireless Headphones,8,975.34,0.1961,6272.61,Bob Smith,SMB
ORD-00513,2024-01-24,Asia pacific,INDIA,Accessories,Desk Mat XL,10,288.44,0.1659,,Bob Smith,Government
ORD-00807,2024-06-07,North America,Canada,Hardware,RAM 32GB,14,62.76,0.202,701.15,David Lee,Education
ORD-00073,2024-08-26,LATIN AMERICA,CHILE,Hardware,RAM 32GB,11,707.93,0.3561,5014.2,David Lee,Government
ORD-00259,2023-10-01,North America,canada,Hardware,GPU Unit,17,977.71,0.1302,14457.01,Iris Chen,Enterprise
ORD-00625,2024-12-08,EUROPE,italy,Services,Consulting Package,43,$402.37,0.1567,14590.7,Frank Brown,SMB
ORD-00235,2023-12-07,LATIN AMERICA,colombia,Accessories,Docking Station,67,329.84,0.427,12662.89,Jack Wilson,Government
ORD-00136,2024-12-02,middle east,uae,Services,Training Bundle,42,2013.64,0.3324,56460.85,Iris Chen,Enterprise
ORD-00617,2024-04-19,middle east,uae,Services,Consulting Package,13,912.95,0.2223,9230.02,David Lee,Enterprise
ORD-00517,2023-05-01,Asia pacific,South Korea,Software,Security Suite,18,$14.72,0.2815,,David Lee,Education
ORD-01062,2023-07-04,EUROPE,italy,Services,Audit Report,1,1732.27,0.3477,1129.96,Henry Davis,Enterprise
ORD-00803,2023-08-01,Asia pacific,Japan,Services,Audit Report,13,988.14,0.0853,11750.07,Iris Chen,Government
ORD-00810,2023-01-25,Asia pacific,australia,Hardware,Server Rack,5,2932.92,0.1298,12761.13,David Lee,Startup
ORD-00593,2023-09-02,LATIN AMERICA,Brazil,Accessories,Keyboard Mechanical,17,1225.78,0.1613,17477.05,Bob Smith,Enterprise
ORD-01072,2024-03-31,LATIN AMERICA,Brazil,Services,Consulting Package,17,852.68,0.1919,11713.86,Iris Chen,SMB
ORD-00502,2024-07-04,north america,canada,Electronics,Webcam HD,56,2634.51,0.1106,131215.46,Grace Kim,Enterprise
ORD-00539,2023-04-10,LATIN AMERICA,Argentina,Electronics,USB Hub,27,351.82,,8108.47,Henry Davis,SMB
ORD-00637,2024-03-10,Asia pacific,Japan,Hardware,Network Switch,23,1788.92,0.0552,38873.95,Henry Davis,Startup
ORD-00729,2023-02-15,middle east,ISRAEL,Software,Analytics Dashboard,7,1471.48,0.1569,8684.23,Grace Kim,Government
ORD-00582,2023-02-24,EUROPE,SPAIN,Hardware,GPU Unit,8,1398.0,0.0936,10137.18,David Lee,Enterprise
ORD-00344,2023-11-26,europe,italy,Services,Consulting Package,8,606.24,0.0063,4819.37,Iris Chen,SMB
ORD-01078,2023-11-04,europe,germany,Accessories,Mouse Ergonomic,8,1457.85,0.081,,David Lee,Startup
ORD-00864,2023-05-07,middle east,UAE,Electronics,Webcam HD,51,674.44,0.3522,22282.01,Carol White,Education
ORD-00294,2023-12-06,middle east,UAE,Electronics,Laptop Pro 15,24,1941.49,0.0414,44666.7,Bob Smith,Enterprise
ORD-00365,2024-09-26,LATIN AMERICA,colombia,Hardware,SSD 2TB,21,2451.59,0.1494,43791.77,Jack Wilson,Government
ORD-00861,2023-10-03,ASIA PACIFIC,Japan,Hardware,RAM 32GB,14,438.29,0.2833,4397.71,David Lee,Startup
ORD-00660,2023-08-30,EUROPE,France,Accessories,Keyboard Mechanical,10,947.09,0.3318,6328.46,Grace Kim,SMB
ORD-00015,2024-07-16,EUROPE,Germany,Services,Consulting Package,3,1602.78,0.2969,3380.74,Carol White,Startup
ORD-00687,2023-09-19,north america,mexico,Hardware,Server Rack,10,1645.99,0.0416,15775.17,Carol White,SMB
ORD-00087,2024-04-12,north america,Canada,Accessories,Docking Station,25,310.08,0.0449,7403.94,Alice Johnson,SMB
ORD-00371,2023-05-17,europe,italy,Accessories,Mouse Ergonomic,12,2891.13,,27623.01,Carol White,Government
ORD-00166,2024-12-27,Asia pacific,INDIA,Accessories,Keyboard Mechanical,16,1559.12,0.0729,23127.36,David Lee,Startup
ORD-00132,2023-03-28,ASIA PACIFIC,South Korea,Software,CRM Suite,12,2434.78,0.4421,16300.37,Iris Chen,SMB
ORD-00336,2024-03-04,europe,germany,Hardware,Network Switch,10,1969.64,0.1167,17397.83,Grace Kim,Government
ORD-00060,2023-09-09,middle east,uae,Accessories,Cable Kit,26,2478.94,0.145,55106.84,Bob Smith,Startup
ORD-00710,2024-06-03,ASIA PACIFIC,Japan,Electronics,USB Hub,47,$2576.57,0.2531,90448.69,Bob Smith,SMB
ORD-00677,2024-07-26,north america,mexico,Accessories,Docking Station,5,2932.79,0.0595,13791.44,Alice Johnson,Education
ORD-00355,2024-03-24,EUROPE,Germany,Electronics,Laptop Pro 15,11,1993.42,0.1609,18399.47,Jack Wilson,Startup
ORD-00969,2023-08-09,europe,Germany,Electronics,Wireless Headphones,11,1293.86,0.1104,12661.2,Frank Brown,Startup
ORD-00425,2024-07-04,EUROPE,SPAIN,Electronics,USB Hub,20,2841.57,0.4305,32365.48,Jack Wilson,Startup
ORD-00293,2024-02-15,EUROPE,France,Electronics,Laptop Pro 15,7,2345.06,0.0892,14951.16,Frank Brown,Enterprise
ORD-00042,2023-10-18,ASIA PACIFIC,China,Accessories,Cable Kit,13,2879.89,0.2965,26338.03,Iris Chen,Education
ORD-00330,2024-08-23,EUROPE,germany,Electronics,Wireless Headphones,20,1786.18,0.3917,21730.67,Iris Chen,Startup
ORD-00615,2024-08-27,EUROPE,France,Software,Security Suite,86,2603.89,,217261.29,Grace Kim,Enterprise
ORD-00430,2023-05-03,middle east,Saudi Arabia,Software,Analytics Dashboard,2,2510.63,0.3505,3261.31,Bob Smith,Government
ORD-00080,2023-02-22,ASIA PACIFIC,INDIA,Electronics,Wireless Headphones,2,1871.67,0.1989,2998.79,David Lee,Startup
ORD-00694,2023-07-03,middle east,ISRAEL,Hardware,GPU Unit,19,$1515.29,0.2977,20219.58,Carol White,Government
ORD-00029,2023-12-18,Asia pacific,australia,Electronics,Laptop Pro 15,7,474.78,0.0948,3008.4,David Lee,Startup
ORD-00708,2024-05-13,Asia pacific,South Korea,Electronics,Laptop Pro 15,49,350.76,0.2529,12840.59,Eva Martinez,Startup
ORD-00906,2023-05-07,Asia pacific,australia,Hardware,RAM 32GB,12,177.06,0.2824,1524.7,Alice Johnson,Enterprise
ORD-00900,2023-06-09,LATIN AMERICA,colombia,Software,Security Suite,6,1749.16,0.3388,6939.27,Henry Davis,SMB
ORD-00255,2024-04-13,EUROPE,SPAIN,Electronics,Wireless Headphones,3,831.8,0.0757,2306.5,Jack Wilson,Government
ORD-00161,2023-03-31,ASIA PACIFIC,China,Electronics,Wireless Headphones,5,1361.6,0.2003,5444.36,Frank Brown,Startup
ORD-00459,2024-12-08,north america,Canada,Hardware,GPU Unit,7,$2369.53,,16273.22,Henry Davis,Education
ORD-00384,2024-06-10,EUROPE,italy,Hardware,GPU Unit,7,83.86,0.3467,383.5,Iris Chen,Government
ORD-00314,2023-01-04,middle east,Saudi Arabia,Electronics,Laptop Pro 15,23,1653.48,0.0245,37098.3,Grace Kim,Enterprise
ORD-00085,2023-11-26,ASIA PACIFIC,China,Services,Audit Report,6,1003.99,0.1697,5001.68,David Lee,SMB
ORD-00575,2023-11-11,ASIA PACIFIC,South Korea,Electronics,Wireless Headphones,23,400.3,0.0225,8999.74,Bob Smith,Government
ORD-00763,2024-07-08,north america,Canada,Hardware,GPU Unit,94,2879.62,0.14,232788.48,Carol White,SMB
ORD-00137,2024-05-12,europe,SPAIN,Hardware,Server Rack,6,548.98,0.4265,1889.04,David Lee,SMB
ORD-00112,2024-07-18,middle east,turkey,Accessories,Docking Station,11,$2381.35,0.2946,,David Lee,Government
ORD-00195,2023-08-30,ASIA PACIFIC,australia,Hardware,SSD 2TB,13,1722.89,0.1618,,Alice Johnson,Enterprise
ORD-00853,2024-08-08,ASIA PACIFIC,australia,Electronics,USB Hub,7,1457.72,0.1951,8213.23,Carol White,Enterprise
ORD-00179,2023-12-11,Asia pacific,australia,Accessories,Desk Mat XL,9,2971.93,0.1347,23144.5,Iris Chen,Education
ORD-00556,2024-10-14,Asia pacific,South Korea,Software,Project Manager,8,1244.7,0.2973,6997.21,Carol White,SMB
ORD-00724,2024-08-25,EUROPE,Germany,Services,Support Plan,22,1344.02,0.2368,22566.63,Iris Chen,Education
ORD-00996,2024-11-06,ASIA PACIFIC,Japan,Hardware,GPU Unit,9,71.96,0.3853,398.1,Carol White,Startup
ORD-00497,2024-09-18,europe,UK,Services,Training Bundle,5,571.91,0.0118,2825.81,Jack Wilson,Startup
ORD-00867,2023-10-01,Asia pacific,australia,Electronics,USB Hub,15,1976.1,0.2554,,Alice Johnson,Startup
ORD-00806,2024-12-14,EUROPE,germany,Accessories,Docking Station,9,2877.5,0.4416,14461.16,Grace Kim,SMB
ORD-00130,2023-03-20,north america,mexico,Accessories,Keyboard Mechanical,8,$1361.21,0.3743,6813.67,Bob Smith,Education
ORD-00716,2023-11-18,north america,canada,Hardware,RAM 32GB,29,2045.79,0.1369,51205.92,Frank Brown,Enterprise
ORD-00338,2024-07-26,middle east,Saudi Arabia,Accessories,Mouse Ergonomic,9,1417.62,0.3263,8595.46,Carol White,Startup
ORD-01139,2024-01-29,EUROPE,UK,Electronics,Webcam HD,19,46.54,0.2586,655.59,Henry Davis,Enterprise
ORD-00609,2023-10-24,North America,Canada,Electronics,USB Hub,2,1000.52,,1574.22,Jack Wilson,SMB
ORD-00125,2024-01-06,EUROPE,italy,Electronics,4K Monitor,19,2843.36,0.3103,37260.24,Bob Smith,Government
ORD-00196,2024-12-07,ASIA PACIFIC,australia,Software,Project Manager,16,2770.08,0.3464,28968.39,Bob Smith,Startup
ORD-00227,2023-05-24,Asia pacific,South Korea,Software,Cloud Storage,12,1173.57,0.1493,11980.27,Bob Smith,Education
ORD-00690,2024-01-13,ASIA PACIFIC,INDIA,Services,Integration Service,17,$1805.01,0.1901,24851.92,Jack Wilson,SMB
ORD-00269,2023-12-26,Asia pacific,INDIA,Software,Analytics Dashboard,8,1694.23,,12552.21,David Lee,SMB
ORD-00153,2023-10-07,ASIA PACIFIC,australia,Electronics,Wireless Headphones,7,$2587.78,0.2951,12768.88,Bob Smith,Startup
ORD-00585,2023-11-30,EUROPE,Germany,Software,Project Manager,14,984.65,0.3046,9586.16,David Lee,Enterprise
ORD-00104,2024-12-03,middle east,UAE,Hardware,Network Switch,6,2852.15,0.0447,16347.95,Frank Brown,Education
ORD-00594,2023-05-22,ASIA PACIFIC,australia,Software,Project Manager,15,$2244.38,0.2047,26774.33,Grace Kim,SMB
ORD-01101,2024-04-26,North America,Canada,Software,Cloud Storage,27,1426.86,0.0807,35416.23,Bob Smith,Enterprise
ORD-00787,2023-06-25,europe,France,Services,Consulting Package,23,2886.19,,57281.35,Bob Smith,Education
ORD-01124,2024-11-29,north america,canada,Services,Support Plan,4,639.87,0.1561,2159.95,Eva Martinez,SMB
ORD-00777,2024-08-20,North America,mexico,Accessories,Keyboard Mechanical,6,261.23,,1319.42,Alice Johnson,Government
ORD-00908,2023-04-26,europe,France,Hardware,SSD 2TB,22,2638.17,0.3979,34945.73,Henry Davis,SMB
